gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Total_Services,Customer_Segment,Dist_to_Cluster_0,Dist_to_Cluster_1,Dist_to_Cluster_2,Dist_to_Cluster_3
0,0,1,0,18,1,0,20.1,370.5,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,4.292234386590489,0.7198432369019889,2.401256610164727,1.5931748291825036
0,1,1,0,40,1,1,99.2,4062.2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,4,0,1.0471161833185714,3.538380655668638,1.8263775918857301,3.2141797025398886
0,0,0,0,52,1,1,59.45,3043.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,3,1.9053921146718023,2.4328401041324605,1.693382252791937,1.421213325100836
0,0,1,0,47,1,1,58.6,2723.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,2.044902541632314,2.2091747955917107,1.4867300012728795,1.365896119770232
0,0,0,0,23,1,0,49.7,1081.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3.266934418465228,0.8657029479466751,1.260411894345275,1.4385065117568834
1,0,1,1,66,1,0,65.85,4097.05,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,4,0,1.0652013000215035,3.6179951056046966,2.481221947036673,2.5420079475807826
0,0,0,0,8,1,1,73.5,632.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.771853855051336,1.2083231990062864,1.3984263294151535,2.3997176928332533
1,1,0,0,47,1,0,85.5,4042.3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1.4070985117765393,2.9159091214757407,1.6575519655744735,2.3012829467801343
0,0,0,0,7,1,0,20.05,164.85,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4.535568283778806,0.6215549472492631,2.4658894055834306,2.03288588246009
0,0,1,1,71,1,0,113.65,8166.8,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,6,0,1.806300729293354,5.857109626722845,4.311294740577624,5.048413243361165
0,1,0,0,50,1,1,83.4,4113.7,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1.3641768631120532,2.9642147391317653,1.7603922217335737,2.250444746789669
1,0,1,0,46,1,0,65.65,3047.15,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,4,0,1.4713268577950596,2.933383220654598,1.6719382702588688,2.3351241857496787
1,0,0,0,1,1,0,70.4,70.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.093597732690829,1.1456311208410015,1.6029353824909176,2.621510140816832
0,0,0,0,66,0,1,61.35,4193.4,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,5,0,1.2639141890668446,3.9279536054166826,2.7719205895024692,2.9241969400024432
0,0,1,0,42,1,1,85.9,3729.75,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,2,1.5552491755901288,2.7413827858397,1.421899679225607,2.282674880797336
0,0,0,0,5,1,1,75.65,399.45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,3.6080368933001057,1.3206389739979532,1.0264063573201112,2.552893841102651
1,0,1,1,7,1,1,49.75,331.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,3.798660336541419,0.5473314636360871,1.4065247047114504,2.0877865474985318
1,0,0,0,29,1,0,70.9,1964.6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,3,2,2.1782192498035027,2.1309179939978176,0.6748012537929283,2.157913298040126
0,0,1,1,27,1,0,49.85,1336.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.1267866520181453,1.0293692684618847,1.2820665458615268,1.2898062263392411
0,1,0,0,15,1,1,75.3,1147.45,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3.165023208933792,1.37688925920503,0.7649946023241553,2.193415361938013
0,0,1,1,25,1,0,20.1,486.05,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,4.160330183331428,0.9053247316153442,2.4069039926315967,1.3222134401837582
0,0,1,0,11,1,1,94.0,1078.9,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,2,2.9933308526145668,2.108543389797189,0.610281576853166,2.861877799095545
1,0,1,0,57,1,1,103.05,5925.75,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,5,0,0.6712317167343104,4.60003238772974,3.009747287956055,3.9332419811956587
1,0,0,0,67,1,1,118.35,7804.15,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,6,0,1.7433987314873287,5.76476807426567,4.167431440769531,5.026734123147224
0,1,1,0,47,1,0,99.7,4747.2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,3,0,0.8933053708604779,3.553345951606989,2.0131238727045693,3.0317105081619338
0,0,0,0,13,1,1,81.9,1028.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,3.215252188988695,1.5553665839852149,0.7829214159774837,2.409270996527198
1,0,0,0,8,0,1,30.45,226.45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4.080260848658098,0.4452590581756537,1.9189369378242687,1.9557841136738665
0,0,1,0,44,1,1,96.1,4364.1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,1.3984281628141917,3.1413617228444655,1.7553851207291618,2.6698654504735106
1,0,1,1,71,1,1,66.2,4692.55,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,1.516385450109739,3.451010182868373,2.625004120762254,2.1203512133562605
1,1,1,0,24,1,1,104.25,2433.9,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,4,2,2.0206456290662813,3.1822807275381098,1.3080280812994216,3.3474723435680422
1,1,0,0,15,1,1,80.2,1217.25,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3.123342574172303,1.5337485849413615,0.7456867519877609,2.3061360545873684
0,0,0,0,1,1,0,19.75,19.75,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,4.693774295729515,0.7103222635422842,2.546048212249074,2.2812745146903923
1,1,0,0,2,1,1,72.6,154.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4.036571702643567,1.2025897124296776,1.5587705275649095,2.618164192912243
1,1,0,0,55,1,1,116.5,6382.55,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,6,0,1.405101796883503,5.202375829465983,3.519738014092757,4.64253553436221
1,1,0,0,71,1,1,106.8,7623.2,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,4,0,1.1825411215939667,5.110124151151965,3.6940124651025235,4.20627718065388
1,0,1,1,50,1,0,24.95,1261.45,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,3,3.6526970847780333,1.7924064123955976,2.5680017531932773,0.3823621528816577
1,0,0,0,1,1,1,89.25,89.25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,2,3.5516567434300703,1.964847909077212,0.994117588263423,3.081412427899901
1,0,0,0,5,1,1,19.25,86.05,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4.606305731120588,0.6647978122320779,2.5118287224558498,2.123458973597369
0,0,0,0,66,1,1,104.55,6779.05,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,5,0,0.9182577165064256,4.996584601565634,3.472351054459867,4.188690002238039
0,0,1,1,49,1,1,87.2,4345.0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,6,0,1.2290734122784308,4.2468795998883975,2.679472144324231,3.7310667733947054
0,1,1,0,3,0,1,30.75,82.85,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4.219553929997976,0.505474805409464,1.9836742846280002,2.167444102281126
1,0,1,1,66,1,1,25.7,1714.55,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,3,3.5268785775002325,2.452499096425149,2.935243060304076,0.6097870068946285
1,0,0,1,11,1,0,86.2,893.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,3.289906670363102,1.6738228107065622,0.8490613078464021,2.5740384383484662
1,0,0,0,28,0,1,30.1,810.85,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,3.577950245249698,0.931299892498308,1.867212967079774,1.1144970845757507
1,0,1,0,65,1,1,99.35,6347.55,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,4,0,0.5266390362062494,4.531734059417569,3.085652670454895,3.67586444461218
0,0,0,0,62,1,1,19.2,1123.65,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,3,3.7812720261004045,2.289848863182315,2.972990468785886,0.6115753827216961
0,0,1,0,2,1,0,20.1,43.15,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,4.661939107740655,0.6813345451838301,2.523348819857808,2.2384409161057
0,0,0,0,2,1,0,20.35,35.1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,4.659548922284678,0.6747543994472581,2.517692584525173,2.2383269350441033
0,0,1,1,55,1,1,25.65,1388.0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,3,3.59388344320643,1.9922905685409111,2.65906069887554,0.33656202578397215
1,1,1,0,41,1,1,94.55,3851.45,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3,0,1.202586083073436,3.138948817488626,1.5324686997961814,2.7682926356044457
0,0,1,1,17,1,1,104.2,1743.5,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,4,2,2.4283353508350447,3.0601346610840587,1.218368297311188,3.438346405474007
0,0,0,0,30,1,1,94.4,2638.1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,3,2,1.8364040421281567,2.732112733230345,0.9306965498098938,2.739587999266086
1,0,0,0,17,1,0,56.1,946.95,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,3.103761234549673,1.1809923534377451,0.8396256993163232,1.9123131568317617
0,0,1,1,16,1,0,68.25,1114.85,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,4,2,2.724595235201472,2.2836851630092636,0.9913597508675076,2.740016101396771
1,0,0,0,72,1,0,24.75,1777.6,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,3,3.559441912402776,2.697241791260101,3.121718580885366,0.8355713935844927
1,0,0,0,9,1,1,76.25,684.85,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.7227772758086934,1.3006998120297795,1.370014591093325,2.421661361330782
0,0,0,0,1,1,0,74.35,74.35,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3.8049455584172733,1.3118061743133669,1.1930732972236262,2.6879385225962147
1,0,0,1,23,1,0,54.15,1312.45,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,2.8952687777430413,1.2894576596946425,0.8941809022312837,1.6797437659757883
1,0,0,1,8,1,0,19.45,159.2,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,4.528172201798078,0.6374247098005668,2.4752716112879862,1.9993310211361126
1,0,1,1,19,0,1,34.95,610.2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3.479220921298705,1.0156733135797649,1.5461696135314824,1.6726638770057691
0,0,0,0,7,1,1,53.65,404.35,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.7342393080319165,0.6491637191823681,1.3060360696142106,2.1241962011480418
1,1,0,0,1,1,1,69.65,69.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.098083553887453,1.122122772081811,1.6081029269871905,2.608882331068368
1,0,0,0,61,1,0,104.0,6363.45,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,4,0,0.5895592384141323,4.528905712513098,3.030577121639883,3.761672351856728
0,0,1,0,57,1,1,70.35,4124.65,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,4,0,0.9161791815263296,3.4436229707143218,2.186682081971719,2.5736964481995646
1,0,0,0,9,1,1,80.8,713.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,3.401760057850304,1.4874950260051767,0.8814179813509827,2.515529579855706
1,0,0,1,15,1,0,64.85,950.75,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,3,2,2.8960522944692695,1.750673008164119,0.6627005108237072,2.3771082041594735
0,0,0,0,1,1,0,19.65,19.65,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4.695480454495233,0.7131406605880847,2.5486651330643637,2.281781539687518
0,0,1,0,12,1,0,45.9,505.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.9661202505971205,0.35764936255259877,1.7643260370625584,1.848461175369611
1,0,0,0,54,1,0,20.0,1149.65,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,3,3.765039311669059,1.9783736892804558,2.7708866072805383,0.47594133935632366
1,0,1,1,4,1,0,44.8,169.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.229066093754656,0.3524217625005633,1.9015693097520527,2.1780080231938803
0,0,0,0,7,1,1,80.3,526.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,3.503958290657537,1.4651821285286042,0.9509724559959019,2.5772277354926527
0,0,1,0,20,1,0,20.35,393.15,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,4.250736032999074,0.7596330256367919,2.3933196583732657,1.5148668373856928
0,0,0,1,26,0,0,45.8,1147.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,2,2.8512268451795832,1.6772554427560709,1.231654883639366,1.8285144377332059
1,1,1,0,36,1,1,84.1,3021.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,2.224834639233055,2.276605037011834,1.245055069026859,2.052055941508694
0,0,1,0,53,1,1,108.95,5718.2,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,5,0,0.8223369261585716,4.581389903856639,2.925774215403699,4.012119102919982
1,0,0,0,3,1,1,69.35,191.35,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,3,2,3.4074077896757005,1.8068126172916585,0.9709128464422078,2.8428560531984295
0,0,0,0,68,0,0,64.35,4539.6,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,6,0,1.4607780726690986,4.423439290398179,3.1841284116955633,3.4856216056819926
1,0,1,1,72,1,1,90.8,6397.6,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,6,0,1.2184322552097113,5.142685273845159,3.688845439289323,4.2389940998538735
1,0,0,0,12,1,0,24.95,280.4,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,4.331046706999599,0.4789816145971273,2.2931431985307835,1.8070003475753027
0,1,1,1,34,1,1,79.6,2718.3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2.347827135588799,2.065609649738176,1.1183092399216896,1.9140520908877903
0,0,1,0,68,1,1,84.7,5711.05,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1.2080137733207337,3.845865071923181,2.774130150527733,2.762622220177802
0,0,0,1,50,1,1,70.8,3478.15,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,4,0,1.1745407458222497,3.1574633839716615,1.8337326082323784,2.4699781350210244
0,1,0,0,1,0,1,36.45,36.45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,4.190382811438507,0.5016211639836258,1.867273733135406,2.2610055444604673
0,1,0,0,41,1,1,104.4,4133.95,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,4,0,1.0563528840307306,3.6697092318463387,1.9328871489451083,3.3443761448537868
1,1,1,0,30,1,1,101.5,2917.65,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,3,2,1.7851634900669262,2.945905810157979,1.1386520938351679,2.950093504390413
1,0,0,0,1,1,0,54.3,54.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.9638988605067227,0.7403917583808485,1.4558654603127765,2.389947452266493
1,1,1,1,29,1,1,103.95,2964.8,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,3,2,1.8175168137973114,3.001606866309857,1.187969546962319,3.0333357511826766
0,0,1,1,23,1,1,91.1,2198.3,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,6,2,2.315939203366849,3.6933294070053893,2.0516523011691667,3.8091770862254086
1,0,0,1,60,1,0,19.95,1189.9,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,3,3.7497495915076366,2.2111448770295015,2.9066884597097196,0.5430296622868941
0,0,1,0,72,1,0,26.45,1914.5,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,3,3.4972957555018964,2.704091444686446,3.0924454586410377,0.8343662277619481
1,0,0,1,22,1,1,89.4,2001.5,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,3,2,2.2443872586499234,2.4305155171587534,0.558598802814671,2.7132107260674916
1,0,0,0,72,1,1,75.1,5336.35,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,5,0,0.8814313726928258,4.420565715607494,3.1334971083501535,3.3829460887595917
0,1,0,0,66,1,0,108.1,7238.6,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,4,0,1.001910265769363,4.924854337256221,3.463661486784478,4.097261065168789
0,0,1,0,72,1,1,110.15,7998.8,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,5,0,1.4652284569044438,5.513130432779884,4.028683558005795,4.644741674584202
0,1,1,0,47,1,0,80.35,3825.85,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1.9295773846847017,2.6437269844443576,1.7305832811994293,1.9809204144925459
0,0,0,0,51,1,1,111.5,5703.25,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,5,0,0.912865419932121,4.591174488780546,2.912672248270807,4.066226039645609
0,0,1,1,70,1,1,106.5,7397.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,4,0,1.082198283922339,5.022688337090677,3.59451441288774,4.130707852284661
1,0,0,0,9,1,1,19.9,164.6,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,4.500215487733524,0.6221557826522428,2.45596798979399,1.958474732162272
1,0,1,1,59,1,1,111.1,6555.2,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,5,0,0.9560896667293816,4.916944201364,3.3140379412068666,4.244514703707341
1,0,0,1,3,1,0,70.7,225.65,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,3,2,3.3877940036835628,1.8329057284304466,0.9471440007005992,2.86062680273528
1,1,1,0,38,0,1,24.85,955.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3.808161852277148,1.3102362254555775,2.3719676154952003,0.7572623390409521
0,0,0,0,37,1,0,91.2,3382.3,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1.4298970196636458,2.9046919271082126,1.257151341306899,2.6486143391479753
1,0,0,0,37,1,0,65.6,2313.8,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,4,2,1.8718940006728655,2.6349589680958387,1.3237936112057527,2.342441889012492
0,1,1,0,24,0,1,40.65,933.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,1,3.1950834940790216,1.141400213033665,1.3526385152949234,1.506094566244758
0,0,1,1,14,1,0,59.45,780.85,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3.0311125605125095,1.6484932580905558,0.8369686991939981,2.332772367143076
1,0,1,0,72,1,1,109.95,7852.4,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,5,0,1.4132931695392907,5.4706120693351155,3.98086620525024,4.601806345257004
1,0,1,0,53,0,1,60.45,3184.25,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,5,0,1.536869295482326,3.444062159719281,2.2504329109143666,2.7191439872012246
0,0,1,0,8,1,1,84.9,764.95,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,3.4016057269073636,1.6219016934303476,0.9072641668399053,2.634216143645369
1,0,1,1,72,0,0,38.5,2763.0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3,3,2.253049190746551,3.1504529029956787,2.66847696824701,1.6510128773321306
0,1,1,0,17,1,1,92.55,1614.7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,2,2.6808131293261925,2.1429674653164676,0.47212084828142764,2.6751779293451277
0,0,1,1,2,1,1,73.55,145.4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3.7639342522033057,1.2758542815854235,1.158027106709335,2.6333810284507884
0,0,1,0,8,1,0,20.15,156.25,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,4.516626613563393,0.6153121489937632,2.456757294350433,1.9958316556108382
0,0,1,0,48,0,0,34.7,1604.5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2,3,2.8154071318787506,1.9304097221613887,1.9343850534885432,0.8414013125296529
0,0,0,0,10,1,1,24.5,270.15,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4.378176051618887,0.47725823075002866,2.316632712670984,1.8857709448918576
1,0,1,1,0,1,1,19.7,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,4.719945990864771,0.7322424428280158,2.561104126907983,2.3221762097888505
1,0,0,0,1,1,0,20.6,20.6,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4.679342157748863,0.6865485057009265,2.5238715738392146,2.2771561421693223
0,0,0,0,29,1,0,58.0,1734.5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,3,2,2.414725210424912,1.9084150574630654,0.9252404899217616,1.90992065346099
0,1,1,1,65,1,1,107.45,7047.5,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,4,0,0.913846354252594,4.843129195129596,3.3728634560066433,4.027588116306286
0,0,0,0,8,1,1,65.5,573.15,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3.1874408345939456,1.72389812056436,0.8229883182791231,2.606135680761472
1,0,1,0,61,1,0,25.45,1538.6,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,3,3.5602772093497066,2.241141302279313,2.8079338685608994,0.44933442119299494
0,1,0,0,45,1,1,100.15,4459.8,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,3,0,0.996319814406692,3.458135047052788,1.880285624695451,2.995182190652567
1,0,1,1,72,1,1,104.45,7459.0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,4,0,1.1085177057376143,5.050334660899333,3.6466207387096365,4.120558751259461
1,0,1,1,12,1,1,21.15,306.05,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,4.390795131501811,0.5944487466416846,2.3923764079777476,1.8193060716812335
1,0,0,0,7,1,0,96.2,639.7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,2,3.2306627915706834,2.1504325978806915,0.8187672101083043,3.0361542979742073
1,0,0,0,9,1,1,44.4,348.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4.084339503555905,0.2795410443201489,1.8352608876389216,1.965430420056052
0,1,1,0,43,1,1,107.55,4533.9,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,4,0,0.9626911153364172,3.8458915388288983,2.127330362729411,3.473900965170437
1,0,1,1,58,1,0,94.35,5563.65,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3,0,0.6086125835982001,3.881654967908023,2.5049947219114292,3.0830010045817966
1,1,1,0,16,1,1,98.75,1587.55,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,3,2,2.548754482626601,2.573716891091322,0.7329845904549708,3.0553561606343984
1,0,1,1,2,1,0,20.3,40.25,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4.659225707680019,0.6758082352766872,2.5184388620189044,2.2378719321852176
0,0,1,0,8,1,0,101.15,842.9,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,4,2,2.947597140594474,2.909478172235893,1.2477593203196262,3.556731612053635
0,0,1,0,40,1,0,105.75,4228.55,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,4,0,1.0837218197164369,3.702086147705566,1.9593381537456336,3.398126244783793
1,0,0,0,9,1,1,81.15,784.45,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3.3813451606849747,1.5029056591335848,0.8709831016644671,2.5187833497984604
